,driver,track,year,avg_grid_pos_track,track_avg_lap_time,temperature,rain,target_time,years_since_reg_change
2076,VER,Austria,2024,2.92,65.288,47.5,False,64.314,2
2077,NOR,Austria,2024,4.75,65.288,47.5,False,64.718,2
2078,RUS,Austria,2024,10.5,65.288,47.5,False,64.84,2
2079,SAI,Austria,2024,9.0,65.288,47.5,False,64.851,2
2080,HAM,Austria,2024,4.23,65.288,47.5,False,64.903,2
2081,LEC,Austria,2024,7.56,65.288,47.5,False,65.044,2
2082,PIA,Austria,2024,10.0,65.288,47.5,False,65.048,2
2083,PER,Austria,2024,10.54,65.288,47.5,False,65.144,2
2084,HUL,Austria,2024,8.75,65.288,47.5,False,65.262,2
2085,OCO,Austria,2024,11.22,65.288,47.5,False,65.274,2
2086,RIC,Austria,2024,9.75,65.288,47.5,False,65.289,2
2087,MAG,Austria,2024,12.5,65.288,47.5,False,65.347,2
2088,GAS,Austria,2024,9.67,65.288,47.5,False,65.359,2
2089,TSU,Austria,2024,12.8,65.288,47.5,False,65.412,2
2090,ALO,Austria,2024,14.08,65.288,47.5,False,65.639,2
2091,ALB,Austria,2024,11.5,65.288,47.5,False,65.736,2
2092,STR,Austria,2024,11.9,65.288,47.5,False,65.819,2
2093,BOT,Austria,2024,6.69,65.288,47.5,False,65.847,2
2094,SAR,Austria,2024,18.5,65.288,47.5,False,65.856,2
2095,ZHO,Austria,2024,16.67,65.288,47.5,False,66.061,2
2096,RUS,Silverstone,2024,11.5,88.924,19.4,False,85.819,2
2097,HAM,Silverstone,2024,4.05,88.924,19.4,False,85.99,2
2098,NOR,Silverstone,2024,5.57,88.924,19.4,False,86.03,2
2099,VER,Silverstone,2024,4.0,88.924,19.4,False,86.203,2
2100,PIA,Silverstone,2024,4.0,88.924,19.4,False,86.237,2
2101,HUL,Silverstone,2024,9.31,88.924,19.4,False,86.338,2
2102,SAI,Silverstone,2024,9.0,88.924,19.4,False,86.509,2
2103,STR,Silverstone,2024,13.11,88.924,19.4,False,86.58500000000001,2
2104,ALB,Silverstone,2024,10.5,88.924,19.4,False,86.64,2
2105,ALO,Silverstone,2024,9.05,88.924,19.4,False,86.73,2
2106,LEC,Silverstone,2024,5.75,88.924,19.4,False,87.09700000000001,2
2107,SAR,Silverstone,2024,13.0,88.924,19.4,False,87.175,2
2108,TSU,Silverstone,2024,14.5,88.924,19.4,False,87.269,2
2109,ZHO,Silverstone,2024,13.33,88.924,19.4,False,87.867,2
2110,RIC,Silverstone,2024,10.21,88.924,19.4,False,87.949,2
2111,BOT,Silverstone,2024,8.31,88.924,19.4,False,92.431,2
2112,MAG,Silverstone,2024,14.4,88.924,19.4,False,92.905,2
2113,OCO,Silverstone,2024,11.88,88.924,19.4,False,94.557,2
2114,PER,Silverstone,2024,12.31,88.924,19.4,False,98.348,2
2115,GAS,Silverstone,2024,11.0,88.924,19.4,False,99.804,2
2116,NOR,Hungary,2024,4.83,76.498,29.8,True,75.227,2
2117,PIA,Hungary,2024,3.0,76.498,29.8,True,75.249,2
2118,VER,Hungary,2024,5.1,76.498,29.8,True,75.273,2
2119,SAI,Hungary,2024,8.1,76.498,29.8,True,75.696,2
2120,HAM,Hungary,2024,3.5,76.498,29.8,True,75.854,2
2121,LEC,Hungary,2024,6.86,76.498,29.8,True,75.891,2
2122,ALO,Hungary,2024,7.29,76.498,29.8,True,76.043,2
2123,STR,Hungary,2024,13.25,76.498,29.8,True,76.075,2
2124,RIC,Hungary,2024,10.71,76.498,29.8,True,76.202,2
2125,TSU,Hungary,2024,14.75,76.498,29.8,True,76.121,2
2126,HUL,Hungary,2024,10.73,76.498,29.8,True,76.31700000000001,2
2127,BOT,Hungary,2024,6.08,76.498,29.8,True,76.384,2
2128,ALB,Hungary,2024,14.2,76.498,29.8,True,76.429,2
2129,SAR,Hungary,2024,17.0,76.498,29.8,True,76.543,2
2130,MAG,Hungary,2024,15.67,76.498,29.8,True,76.548,2
2131,PER,Hungary,2024,11.57,76.498,29.8,True,77.886,2
2132,RUS,Hungary,2024,13.33,76.498,29.8,True,77.968,2
2133,ZHO,Hungary,2024,11.67,76.498,29.8,True,78.037,2
2134,OCO,Hungary,2024,12.29,76.498,29.8,True,78.049,2
2135,GAS,Hungary,2024,11.71,76.498,29.8,True,78.166,2
2136,VER,Spa-Francorchamps,2024,7.2,106.075,22.7,True,113.15899999999999,2
2137,LEC,Spa-Francorchamps,2024,7.43,106.075,22.7,True,113.75399999999999,2
2138,PER,Spa-Francorchamps,2024,6.38,106.075,22.7,True,113.765,2
2139,HAM,Spa-Francorchamps,2024,4.0,106.075,22.7,True,113.83500000000001,2
2140,NOR,Spa-Francorchamps,2024,10.67,106.075,22.7,True,113.981,2
2141,PIA,Spa-Francorchamps,2024,5.0,106.075,22.7,True,114.027,2
2142,RUS,Spa-Francorchamps,2024,8.33,106.075,22.7,True,114.095,2
2143,SAI,Spa-Francorchamps,2024,10.1,106.075,22.7,True,114.112,2
2144,ALO,Spa-Francorchamps,2024,9.63,106.075,22.7,True,114.25800000000001,2
2145,OCO,Spa-Francorchamps,2024,10.25,106.075,22.7,True,114.46000000000001,2
2146,ALB,Spa-Francorchamps,2024,10.6,106.075,22.7,True,114.473,2
2147,GAS,Spa-Francorchamps,2024,10.43,106.075,22.7,True,114.63499999999999,2
2148,RIC,Spa-Francorchamps,2024,10.29,106.075,22.7,True,114.682,2
2149,BOT,Spa-Francorchamps,2024,9.67,106.075,22.7,True,114.76400000000001,2
2150,STR,Spa-Francorchamps,2024,13.63,106.075,22.7,True,115.71600000000001,2
2151,HUL,Spa-Francorchamps,2024,12.73,106.075,22.7,True,116.30799999999999,2
2152,MAG,Spa-Francorchamps,2024,12.56,106.075,22.7,True,116.5,2
2153,TSU,Spa-Francorchamps,2024,16.75,106.075,22.7,True,116.593,2
2154,SAR,Spa-Francorchamps,2024,18.0,106.075,22.7,True,117.22999999999999,2
2155,ZHO,Spa-Francorchamps,2024,18.0,106.075,22.7,True,117.775,2
2156,NOR,Zandvoort,2024,7.33,76.69,30.8,False,69.673,2
2157,VER,Zandvoort,2024,1.0,76.69,30.8,False,70.029,2
2158,PIA,Zandvoort,2024,8.0,76.69,30.8,False,70.172,2
2159,RUS,Zandvoort,2024,6.67,76.69,30.8,False,70.244,2
2160,PER,Zandvoort,2024,10.67,76.69,30.8,False,70.416,2
2161,LEC,Zandvoort,2024,5.33,76.69,30.8,False,70.582,2
2162,ALO,Zandvoort,2024,9.0,76.69,30.8,False,70.633,2
2163,STR,Zandvoort,2024,11.0,76.69,30.8,False,70.661,2
2164,GAS,Zandvoort,2024,9.0,76.69,30.8,False,70.815,2
2165,SAI,Zandvoort,2024,5.0,76.69,30.8,False,70.914,2
2166,HAM,Zandvoort,2024,6.33,76.69,30.8,False,70.94800000000001,2
2167,TSU,Zandvoort,2024,13.33,76.69,30.8,False,70.955,2
2168,HUL,Zandvoort,2024,14.0,76.69,30.8,False,71.215,2
2169,MAG,Zandvoort,2024,19.0,76.69,30.8,False,71.295,2
2170,RIC,Zandvoort,2024,13.5,76.69,30.8,False,71.943,2
2171,OCO,Zandvoort,2024,12.0,76.69,30.8,False,71.995,2
2172,BOT,Zandvoort,2024,12.33,76.69,30.8,False,72.168,2
2173,ZHO,Zandvoort,2024,14.5,76.69,30.8,False,73.261,2
2174,ALB,Zandvoort,2024,9.5,76.69,30.8,False,70.653,2
